sample_idx,f1,f2,f3,f4,status
174,-0.2633932661812194,0.06861640793347273,-0.3868293469776597,0.5745676141828162,train
175,-0.043161386907239974,0.024457542959548217,-0.2641959916936386,-0.3137613051512642,train
176,-0.5715136702138874,0.2532540822576263,-0.5629630503135991,-0.04342638076688432,train
177,-0.24634357134473817,0.18805242032784775,-0.03374572077523719,0.29262920405770043,train
178,0.011094280909416061,0.030337325791113978,-0.13317759449634997,0.0009941740111882313,train
179,-0.025052501933202798,0.27365466139246175,0.6705967669802664,-0.4731179764723915,train
180,-0.01574033402746684,0.316217506598735,0.8831196835992334,-0.6818797758997481,train
181,-0.0069161789861064416,0.6443120234519634,1.511896637265513,-1.0302504440165778,train
182,-0.3699586629353755,0.6753098116449141,0.05536066221261693,-0.33677132671786925,train
183,-0.4193080817861252,0.2978204033332972,-0.11640995037628032,0.5420886362710813,train
184,-0.027420186136399488,-0.2667957431533816,-0.2602355514988425,-0.030312055015211614,train
185,-0.7712465467858209,0.5767375923842537,-0.13746071073028981,0.9398895334280253,train
186,0.0324003945861393,-0.31414487246089245,-0.7619596052277021,0.5333042176360884,train
187,-0.2735270863548587,0.2119247294974302,-0.029204407520137782,0.31875385062017814,train
188,-0.0851431681471368,-0.6412532588044861,-0.47495205627567383,-0.26088158010099616,train
189,-0.3190087291407582,0.2128485752654522,-0.12493007479740344,-0.0416078615422929,train
190,0.4077213786625693,-0.38820014610309106,-0.14793708421021723,-0.33228570821656045,train
191,0.024467637709506412,-0.04854782694378354,-0.44024805033200853,0.5084194954343434,train
192,0.4230377512912402,-0.9752367445961646,-1.6694247956910135,0.7862332817096884,train
193,-0.10884044931716985,-0.6275428058175997,-0.1874522811464563,-0.6017242917098464,train
194,0.581171867275758,-1.0719946337711868,-1.5843195787343052,0.5510538662281032,train
195,0.06386813669055513,0.0875927929485831,0.03412614807855807,-0.345252515893533,train
196,-0.0023907741210522637,-0.016923122436551752,-0.005529106770853248,-0.0018292381424736878,train
197,-0.3467879420084656,0.1897677111230045,-0.2460125922979944,0.5600480035610134,train
198,0.24472882651235708,-0.03218906105654695,0.4430064329155475,-0.5962163159331155,train
199,-0.06238141560017041,0.0343006520297459,-0.04381777008268989,0.10041821326035483,train
200,-0.17105304917040898,0.44815801568223584,0.8175618086167148,-0.4242542372383855,Normal
201,-0.7400675952384567,0.6312336266981144,0.07415153735237306,,Normal
202,,-0.5159972042561141,-0.38244034743485755,-0.20959790672754075,Normal
203,0.10130618177897155,0.014556520107084303,0.25721693030675424,-0.30189068637758293,Normal
204,,,,,Normal
205,0.012874960596532481,0.09255048095251617,0.27287613117890913,-0.2175649411583782,Normal
206,0.39570349705250296,-0.22612082245872706,0.2553291262790086,-0.620105895469214,Normal
207,-0.25890115876304254,0.3350319559472599,0.32836936195478034,0.03609690071128502,Normal
208,0.09870742139600319,-0.09315003214769257,,-0.08208738815502736,Normal
209,,-1.3455064536868815,-0.9477490661707592,-0.6083684938771864,Normal
210,0.4978416473880707,-0.3567179308792976,,-0.637458339515659,Normal
211,-0.05773841670145957,-0.004702633666729239,-0.13708155285525436,,Normal
212,0.13272918904564185,-0.2883358041793225,-0.47705417668070427,0.2118169026580623,Normal
213,0.3050448433235309,-0.399102680051334,-0.3984356994079028,,Normal
214,0.04590037968080614,0.12149865630274659,,-0.36379782397815597,Normal
215,-0.025507214321867866,-0.04002044752490419,-0.16103659496605072,0.14783866361081754,Normal
216,,0.5223649400269744,0.49625804462177603,,Normal
217,-0.7805009433733875,0.586163013459576,-0.1324766041708622,0.9462183916215923,Normal
218,0.4419336016397137,,-0.00293762606900444,-0.4776103485735343,Normal
219,0.04816002471084643,-0.07972063339623525,-0.10715703140556943,0.027660688305844616,Normal
220,0.5903329188219685,-0.4323260451492606,0.12937890576070943,-0.7374441101642553,Normal
221,0.8728898487242953,-0.5121803870350594,,-1.34147592508357,Normal
222,,-0.31871981887168266,1.1828492531919812,-1.9019727399908308,Normal
223,-0.16861749715597651,,0.7210116864400624,-0.35486461039765604,Normal
224,0.44052141984374005,-0.9093129116350154,-1.457111542392779,0.6088493235573844,Normal
225,0.5228007276217239,-0.6212078687714171,-0.5165725954864788,,Normal
226,,-0.5662244069475921,,,Normal
227,0.5580977415973543,,0.0931748851353742,-0.6754357560827875,Normal
228,0.8650929788401953,-0.7762257828884854,-0.18824203870976713,-0.7987779837635866,Normal
229,1.0306247155446797,-0.9104346087088373,-0.18634393400900684,-0.9799099511515932,Normal
