sample_idx,0,1,2,3,4,5,status
0,0.6363127251846843,0.026820763059317576,,0.9682494374384718,-0.41007374776240935,-0.14580048424888248,train
1,0.262603319632156,0.11650916623691443,,-0.14308150171666267,0.6873219125699517,0.5591481312474595,train
2,0.2142203386063527,,0.37906461635181954,-0.31506246388827097,0.33607213767398747,-0.3126171881277042,train
3,,0.05421452281882007,,-0.3061184628887379,0.678372481666398,,train
4,0.20679583131313173,,0.752989303891336,0.6031359312664403,0.6401081725979254,,train
5,,0.6006838644907764,,0.4279348156347127,1.10518009587717,1.2565338697507806,train
6,0.025571897431899637,,-0.38865812421444934,,0.4013804722192613,0.28723633951695915,train
7,-0.2171908877866414,,,,0.47983861358342356,0.1552295600084688,train
8,,,1.4225212810230006,,0.5474375508334878,,train
9,0.5476332586242827,0.5147134313302533,,1.5670115730591478,0.4184276520655881,,train
10,-0.6877619827227526,-0.120103249826292,0.08407868153814978,,0.3935034281185513,,train
11,-0.4098627951358309,,0.0694944831039167,,,,train
12,-0.08083430300573824,,0.4514907608033143,0.6602248519398732,,0.3955726873764871,train
13,,0.6962129036703961,1.1703543127508176,0.5461093098837939,0.691006581643451,,train
14,,0.03985740413371705,-0.4634529884224782,,0.05397606290887974,0.03792016864501324,train
15,0.5682550155252164,,-0.14084913152737932,0.0021458887042939967,-0.6572121162346604,-0.5062249781493171,train
16,,0.0018101711229204787,0.69874816626603,,,1.0605321924311215,train
17,0.22370994094967367,0.7661525273469529,0.03260936201558717,,-0.018888344662407075,0.21415418388844287,train
18,0.32425869810422303,,-0.0226305532536365,,-0.4454463550944161,-0.8217642714379086,train
19,0.001260648189426894,,-0.03667813178641194,-0.17288481827901525,,-0.20368636326691195,train
20,,,0.6713677481637716,,,0.6991364379407035,train
21,1.0897708282617058,-0.15274150678398146,,-0.06080789394822694,0.22669634074330036,-0.28304288135178757,train
22,0.0015618685922570985,-0.4830406197786382,,,-0.2250194936029733,0.034574871188039646,train
23,0.667568426054542,1.0072114636629999,-0.19053757212097347,,-1.3623707439334223,-0.20825202640728452,train
24,-0.1403413032481191,0.04518041518789162,-0.03635060113441979,0.14493177853133243,0.7616453805585119,,train
25,0.15148626040473379,-0.2090307172045125,,0.0354328346564059,0.2504562775677408,1.0432753147843976,train
26,0.37287116156748656,,-0.07669126370429685,-0.43875388399810633,-0.23068926454789818,-0.09981968408249281,train
27,,,0.06401179692610265,-0.8155292712982539,0.1638612662721355,-0.08890944068579454,train
28,,0.4588390789182044,0.19886699730086166,0.6810360120953753,0.28086487760763434,,train
29,,,2.1534431285697266,,,,train
30,0.8728727550623054,0.3697454751583513,0.1123431776634376,0.793592407899112,,,train
31,-0.027607995981302202,-0.7132987909010415,,0.5981322707286694,0.6850405509323692,-0.240681226587589,train
32,,1.3403648016844558,,0.22182538591643142,,0.4635141673676344,train
33,,,1.0626521797004198,1.5070443465361283,0.8800723287395782,,train
34,-0.8398405931103234,,-0.41017762260809837,,,,train
35,,,,-0.5453521174160895,-0.37891295569924954,0.2574800251663596,train
36,0.7386502268905911,1.0658382047602064,,,,,train
37,0.18829979598008162,-0.35651777500345483,0.24360946464588662,0.24887742908827293,,0.9712693713558289,train
38,-0.7816928166105276,,,,-0.29625800159035903,,train
39,-0.13309182509393835,-0.22623315283093803,-1.0520055138919018,,-0.4047854713289182,,train
40,,0.4512117450153016,-0.37243845791761304,-0.25970642119899806,,-0.08794401873989155,train
41,-0.30018742337457194,,1.6439540613169936,-0.412098253765083,0.030383586469802604,,train
42,,-0.8069902218428466,,-0.06647600124210373,,-0.5008514072431541,train
43,-0.38930047532514167,,-0.6065953552648504,,-0.29642406875733396,,train
44,0.4056088121898749,,,0.29902981815009577,0.19943981485960272,0.14350279651742437,train
45,,,0.3707714187895984,1.3754702895572914,1.1406985734496415,,train
46,-0.8094858274760627,,-0.018629788996265162,,-0.29637860896681856,,train
47,,,-0.9331663786941086,-0.6365864021209078,,,train
48,0.5363963481648284,,,,,-0.591701175063755,train
49,,1.0151178886689762,,,,,train
50,,-1.4427989499506055,-0.40146919920558605,,,,train
51,,,,,-0.5615238115695176,,train
52,0.8011399789801071,,0.32796896979485013,,,-0.4005384339287211,train
53,,-0.19947271815196127,0.7541591511913603,,,0.6922063247994458,train
54,,0.30915714383541837,-0.9027568705382443,-0.17254983069320584,-0.5617168587982373,-0.1964563481628565,train
55,0.6734414369874984,,,-0.7122647713071019,-0.10731301018701267,-0.6812012557877941,train
56,-0.13922663603642654,0.26714471742117246,0.6836154307373726,,-0.959494748609942,0.2713252194392514,train
57,,,,-0.5377444286115053,0.24096233746264092,0.7802095002928263,train
58,-0.6997256765645131,0.6729394227421367,,,,,train
59,,-0.07740877358405668,-0.11985127294082465,-0.13391200903881184,,-0.2353761694235078,train
60,,,0.8691862531760571,-0.18959567041510372,0.3197800686321947,,train
61,,,,0.8267557790469054,0.45517715975608597,1.0307567183852795,train
62,-0.13783586559348293,-0.19853035056252205,,0.45264692018761904,,,train
63,0.27170388308223337,-0.759423528725602,,,,,train
64,-0.365883047740211,-0.011161546358001595,0.5949146148163846,,0.5104980742356856,-0.3137875147432245,train
65,-0.3934720365788652,0.7138237487394729,0.5180239875414342,,,0.732390207646122,train
66,0.29615606805827716,-0.07098874248896647,,-0.6133416992540682,-0.24721466473857667,-0.044115263152880835,train
67,,-0.5885888086955874,-0.2229180216466098,-0.631773458920328,,,train
68,,,,,0.03338301739129143,0.6916807760920525,train
69,,0.2422094734941147,,0.7725459004977835,0.12493200845295505,0.7515365011657752,train
70,,-0.7624999811230976,,,-0.7914143058276941,-0.5051500617967412,train
71,,,-1.459823799823877,,,-0.4342237240725465,train
72,,,0.6706587044939736,,,-0.2800907214832046,train
73,,,,0.5963913511598862,0.6652264133820511,,train
74,-0.6965703897509868,,-0.22539151186856243,,-0.10770464789648604,-0.4228361675549107,train
75,,-0.6504524288724591,0.02212817840394765,,-0.7808155697205055,-0.6884063317036491,train
76,0.17007682710268515,,,-0.5090511832591714,-0.25608148393876684,,train
77,,,,-0.20485733471683892,-0.06026480269482454,0.9749896505578162,train
78,0.03703767978519523,-1.0641218419062701,-0.5665253719206879,,,-0.47866762547386443,train
79,-0.1362310023404778,-0.7209414792807434,-0.1547353312318459,-1.2444800560955196,,,train
80,,0.32326926675061396,,,-0.36604581018035354,,train
81,,0.15628420765414253,-0.468831092639609,0.23263016387568702,0.48379568665180034,0.11366485649720443,train
82,-0.3615911617914731,-0.16428033485423454,,,-1.237116014182697,-0.46774391328563847,train
83,-0.6011113407771764,-0.5201731997713346,,0.5063336750938602,-0.13594968864392754,-0.4551403835017891,train
84,-1.2663970531302837,,,,,,train
85,-0.6041288485883515,,0.07898608518452918,-0.04763579920623723,,0.24092803949468777,train
86,0.6401731712698299,-0.052371224200824004,,,-0.17771479299619589,-0.14649512858546376,train
87,,-0.18463982533468065,0.5833987182826161,-0.3664209340827582,0.6084038240818448,,train
88,,,,-0.2064521452282567,,0.5163251189473896,train
89,,,0.015770899366912117,0.7930469112343496,,-0.0921397941116972,train
90,-0.7260342635698652,-0.4180327346693149,0.028541045217712946,,,-0.07002059699520902,train
91,0.022724227890006887,-0.6271135550289092,,0.07988074220956898,0.03732774106109038,0.12591549825890677,train
92,,1.1947954158732517,,,,,train
93,-0.24457191605875905,-0.12077367293476271,0.25981046956573894,,0.33744527423627924,-0.06422866151495457,train
94,,,-0.4278482521381973,,-0.024048142273284723,-0.18966259887276807,train
95,,,,-0.6314857515151217,-0.019368115844218464,,train
96,,1.125799796134665,0.45140595940848655,,-0.5789405669657064,,train
97,,,,,0.5574496919293861,0.6884706714584296,train
98,,0.5191432939991278,,,0.6514856633513672,-1.0005698937422574,train
99,-0.5059527409727852,-0.16464555663935015,,0.3616863521110045,,,train
100,0.7897198325292941,,,0.17679674592199085,0.22463306426313856,,train
101,0.8418564338901247,0.6904114098208813,-0.2937556465498622,0.7397487700085604,,,train
102,-0.5940226680601065,,-0.5071791703896806,-0.7544402040970304,0.3240450191197544,,train
103,,0.11208046254356085,,,-0.4322922071269313,-0.8311457296161877,train
104,0.3493180658078937,-0.15424647351516624,-0.10905236620308623,0.7109104291961333,-0.39423643059304364,,train
105,,1.6880379227476394,,-0.4525326299030382,,0.36287687910197575,train
106,,,-0.1852991561641747,-0.2353230239667058,-1.0906897821044772,-0.014067319602087958,train
107,,,-0.8295261603706162,-0.7472807799451361,-0.2726892047716043,,train
108,0.1271009467594002,,,,0.8111885389408275,-0.5184874843379604,train
109,,0.26631436847461953,-0.29283193869689556,0.1732392146319578,0.7089002570997964,-0.05917411961775043,train
110,-0.25027049724095773,0.34938323462792753,-0.16829884527811867,0.09150615555125219,0.36458955763130896,-0.3510755785290751,train
111,-0.7208400879524794,0.1314569210590898,,-1.4379040602754711,,0.09409615489768985,train
112,,-0.6331660749977537,,0.09065790232329773,1.1299948461607845,,train
113,,,,0.5193855073728878,0.8666222043448641,-0.006586512205313977,train
114,-0.5174343984736984,,,0.18341897453551814,-0.6412057143862431,-0.5837956342415437,train
115,-0.40832492738574355,-0.7543247858204537,-0.261807146572182,,,,train
116,-0.6309960085380985,-0.07079248981221031,-0.0921422528572054,0.2230720731236072,,0.2905627746055446,train
