0,1,2,3,4,5
1.6479229169806842,6.5917333466945465,14.83180468705502,26.36957743780952,41.20875309441274,59.35690075851053
1.648312135162427,6.593290230022865,14.835307770460734,26.375805596186314,41.218486077142835,59.370920102614285
1.6454742928285924,6.5819387893830035,14.809766332051902,26.330395280270544,41.14752162953381,59.26870323465135
1.644861567608836,6.579487871878902,14.804251617178146,26.32059062708323,41.13219952079779,59.24663333883033
1.6477004651794231,6.590843533786056,14.829802553566067,26.366017829628625,41.20319035774166,59.3488882178775
1.6493681222587908,6.597514204679062,14.844811972640828,26.392703188989127,41.24489259542539,59.40895593159399
1.644861567608836,6.579487871878902,14.804251617178146,26.32059062708323,41.13219952079779,59.24663333883033
1.6448058539445451,6.579265015979017,14.803750177661685,26.319699113876542,41.130806318791585,59.24462657698306
1.6480341314376454,6.592178207888356,14.83280565239852,26.371357061717493,41.2115341811659,59.360906623242705
1.6492014320393908,6.596847441026165,14.84331171368103,26.39003586730635,41.24072426924423,59.402951893510235
1.6439699227768285,6.575921270316811,14.796226544602524,26.30632278992662,41.109902622818105,59.214516988267455
1.643300871515781,6.573245049113966,14.790204882591784,26.29561683164488,41.09317200991793,59.19041828945226
1.646754709502858,6.587060488285925,14.821290469015336,26.3508841302925,41.17954034362721,59.31482284494719
1.6490347254602535,6.596180610097241,14.841811303145654,26.38736827605762,41.236555521743774,59.39694724853373
1.643468159984984,6.573914206510454,14.79171052789422,26.298293729808513,41.09735530167085,59.196443883882836
1.6426873354646907,6.57079088871981,14.784682871230146,26.285799205997634,41.077829628644466,59.16831919317931
1.6466990599891558,6.5868378885693035,14.820789605868853,26.349993641970205,41.17814874330585,59.312818390179515
1.6480341314376454,6.592178207888356,14.83280565239852,26.371357061717493,41.2115341811659,59.360906623242705
1.6425199676106559,6.570121413159192,14.783176510171069,26.28312103527305,41.07364434823837,59.16229073428576
1.6435239188184758,6.574137243890921,14.79221237560266,26.29918596865288,41.09874963763359,59.19845227907523
1.646365123190689,6.585502132143302,14.817784071793648,26.344650080144397,41.16979815366858,59.30079023882733
1.6473111023671423,6.589286072246767,14.82629816938523,26.359787358585468,41.1934537610056,59.33486366817599
1.6424083798007119,6.569675058147085,14.78217218414894,26.281335436523925,41.070853924360044,59.15827142039854
1.6431893367538832,6.572798906265118,14.78920103389901,26.293832081472832,41.09038291215094,59.18640088569122
1.6465320999796376,6.586170044163095,14.819286915056091,26.347321996528418,41.173973660192644,59.30680461944591
1.6479229169806842,6.5917333466945465,14.83180468705502,26.36957743780952,41.20875309441274,59.35690075851053
1.643691184852367,6.574806310479541,14.793717816637423,26.301862503581717,41.10293236171616,59.2044770558444
1.6427431205156122,6.57101403203818,14.785184957483754,26.286691868919974,41.07922462735876,59.17032854298747
1.6470329291265322,6.588173374230652,14.823794530692869,26.355336120406434,41.18649763983117,59.324844102828486
1.648089736140575,6.592400627377361,14.833306109792325,26.372246828645046,41.21292465419012,59.36290945425085
1.6472554710865945,6.589063547718092,14.825797475517223,26.358897171083544,41.19206263073978,59.332859890467205
1.644750138419313,6.579042152478333,14.803248721034697,26.31880757046154,41.129413069585986,59.242619747163864
1.6472554710865945,6.589063547718092,14.825797475517223,26.358897171083544,41.19206263073978,59.332859890467205
1.6484233232551346,6.593734986405143,14.836308499511853,26.377584799916047,41.22126650726343,59.374925021512865
1.6436354309581995,6.5745832957671,14.79321601995097,26.30097035549689,41.10153816765593,59.20246886504403
1.6431893367538832,6.572798906265118,14.78920103389901,26.293832081472832,41.09038291215094,59.18640088569122
1.646420784152246,6.5857247769728975,14.81828503646931,26.34554074904984,41.171190036234634,59.30279510014238
1.647533606457708,6.59017609531568,14.828300776054366,26.363347808038196,41.199017812321834,59.34287810242748
1.642352582798872,6.56945186948347,14.781669995547514,26.280442591626997,41.06945864130713,59.15626166103252
1.6421851809975136,6.568782257476333,14.780163327455503,26.277763874972333,41.06527250774769,59.150231973261576
1.6452515102654788,6.581047652225966,14.807761218818616,26.326830374337256,41.14195061385619,59.260678768992506
1.6458640904773048,6.583497989125376,14.81327462717082,26.33663270459707,41.15726909245394,59.28274343597587
1.6422409832390923,6.569005468917837,14.780665567191102,26.278656810861108,41.06666793301542,59.152241937474955
1.642017761801141,6.568112577075981,14.778656505683724,26.27508488525216,41.06108594740251,59.14420167076389
1.6460311182594942,6.584166104549495,14.814777927907178,26.339305434280856,41.16144586995113,59.2887596472843
1.647199838801473,6.58884101557683,14.825296764671995,26.35800695351735,41.190671453520736,59.33085604509135
1.641794509678871,6.567219563739679,14.776647171005973,26.27151247395057,41.05550320286989,59.13616031088671
1.6425199676106559,6.570121413159192,14.783176510171069,26.28312103527305,41.07364434823837,59.16229073428576
1.6457527290180936,6.5830525412907965,14.812272341956955,26.334850734109324,41.15448433863322,59.27873228921021
1.6469216473177204,6.587728242482395,14.82279295675218,26.353555414578075,41.18371486236903,59.320835802814265
1.6410687316413959,6.564316431842772,14.77011494551035,26.259898780919183,41.03735403793759,59.11001833615765
1.6408453502800682,6.563422901907237,14.768104448582646,26.25632430338745,41.03176806443619,59.10197232532958
1.6448058539445451,6.579265015979017,14.803750177661685,26.319699113876542,41.130806318791585,59.24462657698306
1.646086790568427,6.584388794662266,14.815278994258845,26.340196283909197,41.16283803493622,59.290764915391094
1.6405102217271017,6.5620823790626455,14.76508819007541,26.25096167455304,41.023387678052856,59.089901254840505
1.6429104659261162,6.57168341675199,14.786691113953617,26.289369675904894,41.08340933929581,59.17635618305255
1.644861567608836,6.579487871878902,14.804251617178146,26.32059062708323,41.13219952079779,59.24663333883033
1.645919768218635,6.583720701757566,14.813775744334137,26.337523644607444,41.15866139870724,59.284748907575725
1.644248613647892,6.577036041098115,14.798734847268832,26.31078232019729,41.11687170227518,59.22455521867822
1.6431893367538832,6.572798906265118,14.78920103389901,26.293832081472832,41.09038291215094,59.18640088569122
1.645919768218635,6.583720701757566,14.813775744334137,26.337523644607444,41.15866139870724,59.284748907575725
1.6470329291265322,6.588173374230652,14.823794530692869,26.355336120406434,41.18649763983117,59.324844102828486
1.642854686167863,6.57146029612,14.786189078862547,26.288477103896316,41.08201448270036,59.174347037919496
1.6425757588910412,6.570344579334003,14.783678647614321,26.28401378920073,41.075039489094564,59.164300288829544
1.646086790568427,6.584388794662266,14.815278994258845,26.340196283909197,41.16283803493622,59.290764915391094
1.647589228019462,6.5903985824467455,14.828801385491337,26.364237845294788,41.200408707754406,59.344881541880916
1.6420735699946396,6.5683358114207975,14.77915879667147,26.275977912161295,41.06248151493993,59.1462118399051
1.6420735699946396,6.5683358114207975,14.77915879667147,26.275977912161295,41.06248151493993,59.1462118399051
1.6455856728098377,6.582384312644705,14.810768786863594,26.33217755228979,41.15030685454052,59.272715060123105
1.6466990599891558,6.5868378885693035,14.820789605868853,26.349993641970205,41.17814874330585,59.312818390179515
1.641459575353271,6.565879816234705,14.773632656550815,26.26615294600171,41.04712766235785,59.12409622038258
1.641124571962635,6.564539795152833,14.77061752690392,26.260792324244406,41.038750412506865,59.11202966775741
1.6450844029213667,6.580379220268275,14.806257205708762,26.324156378028977,41.137771856985765,59.254659706585585
1.646142460488814,6.584611477099316,14.815780043611438,26.341087103392184,41.164230152818064,59.292770115703064
1.6401191521513896,6.560518089689569,14.761568442791187,26.24470388932364,41.01360839633781,59.075815221891354
1.6387217117451653,6.554928294296404,14.748991059963899,26.22234246550519,40.97866333912261,59.02548052022068
1.6427431205156122,6.57101403203818,14.785184957483754,26.286691868919974,41.07922462735876,59.17032854298747
1.6450844029213667,6.580379220268275,14.806257205708762,26.324156378028977,41.137771856985765,59.254659706585585
1.6393926317908978,6.557611990751931,14.755029541704685,26.233078327808265,40.9954406840816,59.04964653168592
1.6395044250884814,6.558059166702576,14.75603571511289,26.234867211049778,40.99823624074716,59.05367323881691
1.6434123991967209,6.573691161520716,14.791208663179502,26.297401460680945,41.09596091838834,59.19443542055669
1.6453072085997615,6.581270447953912,14.808262522608393,26.327721646064425,41.14334343849708,59.26268498727017
1.639727988872428,6.558953427146956,14.758047856077015,26.238444611611403,41.003826782298326,59.06172582945318
1.6412362475080795,6.564986499281383,14.771622638528596,26.26257931972264,41.04154301909773,59.11605212561359
1.643802685612752,6.5752523171172506,14.794721358853602,26.30364670887936,41.105720607973865,59.208493233112826
1.644025664698075,6.5761442395334315,14.7967282391634,26.307214756490954,41.11129653322668,59.21652477048031
1.6453629051961238,6.581493235901377,14.808763809414016,26.328612887642745,41.144736215988196,59.264691137645734
1.6448058539445451,6.579265015979017,14.803750177661685,26.319699113876542,41.130806318791585,59.24462657698306
1.6452515102654788,6.581047652225966,14.807761218818616,26.326830374337256,41.14195061385619,59.260678768992506
1.6455299840991469,6.582161554890474,14.810267567943432,26.331286431341628,41.14891426561405,59.27070918133016
1.6426315484066303,6.57056773781706,14.784180767948598,26.284906512765737,41.076434582558484,59.166309775136156
1.6430220197235859,6.572129635190879,14.787695133048677,26.291154729005278,41.0861989104706,59.18037426868439
1.6454742928285924,6.5819387893830035,14.809766332051902,26.330395280270544,41.14752162953381,59.26870323465135
1.6454186004532838,6.581716016513033,14.809265079274523,26.329504099052574,41.14612894634136,59.266697220102515
1.6430220197235859,6.572129635190879,14.787695133048677,26.291154729005278,41.0861989104706,59.18037426868439
1.6436354309581995,6.5745832957671,14.79321601995097,26.30097035549689,41.10153816765593,59.20246886504403
1.6463094602973851,6.5852794796016045,14.817283090152824,26.34375938115983,41.168406224064064,59.29878530974415
1.6474779831907083,6.58995360071892,14.827800149751894,26.36245774076049,41.19762686996024,59.34087459533739
1.6438584332178208,6.575475309068397,14.795223104449088,26.304538766157933,41.107114660214,59.2105012195904
1.6441371429768015,6.576590155398034,14.797731577203102,26.308998598819052,41.11408421225197,59.22054013070763
1.6464764429816623,6.585947414368697,14.818785984234312,26.346431387838656,41.17258187174639,59.304799893681725
1.647533606457708,6.59017609531568,14.828300776054366,26.363347808038196,41.199017812321834,59.34287810242748
