sample_idx,0,1,2,3,4,5,status
0,0.34841709559831213,-0.3404823003771347,0.5710144758414859,0.5907014390805467,-0.6602826631606344,-0.5091924983280562,train
1,0.42186875369887455,0.1626435009608025,0.3557725965369736,-0.12190484565462345,,0.6197887393300578,train
2,,0.6045615170553118,0.2933877620897524,-0.408921110847872,0.30274623791014466,-0.4052383002862449,train
3,0.34608015708604284,-0.08427229155339439,-0.17238239685137868,-0.4571419045517079,0.5780222600157348,-0.15086055675711904,train
4,0.039006720476733925,0.022265738961647186,0.4927463395048506,0.34151161120367934,,0.3411195378117644,train
5,0.9031553129384013,-0.3933151976968321,-0.3842992206054072,-0.5980680176920545,0.3123443839476945,0.250770384390961,train
6,,-0.2667343792868624,-0.2965591822164524,0.3867947892876135,,0.3718700275189825,train
7,-0.3771355660404072,0.034679042471095656,-0.038302546572549556,-0.03363244591392933,0.3902874469192862,0.011331849500057223,train
8,,0.3244243973538852,0.4813414184083362,0.5782304043565174,-0.28443379047985684,0.08832260349325716,train
9,-0.18158300294118002,-0.375685157263546,-0.14054979539960177,0.6553061824808886,-0.2956116360469039,0.30762949926718486,train
10,-0.7669235804564727,-0.13364143477275198,0.07286324985565773,0.23764029027445116,,0.39018543958557234,train
11,0.0181647121082128,0.008624080763823816,0.6134965517502566,0.052758265061774834,-0.41236946265877483,-0.3002934379011346,train
12,-0.2735815076054363,0.3555639497528337,0.20702244813328685,0.41603489451616793,,0.1540771948843357,train
13,,0.6097601329965754,1.0550428904324776,0.4250742831569567,,0.5147290205808275,train
14,-0.5519567534695629,0.25887832752073525,-0.24984071591403562,-0.04718493846525751,,0.2340558713611477,train
15,,0.19952241388139136,-0.0179716535530966,0.11835975743660376,-0.6132756746639688,-0.42346438762942207,train
16,-0.30629889471219707,-0.1884566059727455,0.5032580693421713,-0.1972127578664722,,0.8585955425772217,train
17,0.033181042480760814,0.48986666566335946,-0.2838252348050243,0.016206842825897683,-0.18298204461061718,-0.07597233532827197,train
18,0.547249925875098,-0.5965693962520116,0.3873648331561087,0.2515104594938812,-0.10348951699156772,-0.4418788399519359,train
19,,-0.2777520558858035,0.04875396085403402,-0.09435814561832889,,-0.14084975245032916,train
20,-0.3956653035213826,0.13248303562048336,0.16593811802039815,0.6660224446678918,,0.1794898326739115,train
21,1.1382438561742818,-0.1126628782799377,0.1647011961237691,-0.03249597180273911,,-0.23409327795221357,train
22,0.3627181353246303,0.023477771974695583,-0.663014618342885,-0.45850822071809505,0.24453735969020296,0.5313448468743003,train
23,,1.3075673155453045,0.07914227516827,-0.6466843381006573,-1.127224161229897,0.044805942950531974,train
24,-0.05712690353619321,0.10967547659640486,0.01585307383663881,0.19507177778537288,,0.3468869898455226,train
25,,-0.13572750697432978,-0.4358416612932843,0.09567813408694703,0.4583094213163601,1.133719146439126,train
26,,0.5421912242678111,-0.21368389562969387,-0.5827247161463982,,-0.2694590274745983,train
27,0.7919085005731547,-0.5475042132717075,0.20751807233670327,-0.6848704926851092,0.28350630243453373,0.027310675538838092,train
28,0.11633234484270161,0.13620067532133295,-0.14835747256284781,0.33718638911370435,0.037740058729535786,-0.4606629319145854,train
29,-0.6213847477794892,-0.03420104457123774,0.7153005091142501,-0.0587202370626565,-0.01751755873063998,-0.041671524018146444,train
30,,0.05213456066044153,-0.23139579518796038,0.45547835250389324,0.27939167373077645,0.6198065908958761,train
31,,-0.5853245240949008,-0.7064153466372037,0.7390342225968727,0.874595448736236,-0.10234064662112928,train
32,0.17040749621588647,1.0186502967070148,-0.20156798352605532,-0.1482967460259128,,0.09438077464429062,train
33,,0.3226369424021638,0.6229349310594701,1.0711968570690475,,0.6436443675869521,train
