sample_idx,0,1,2,3,4,5,status
0,0.3696507304942609,-0.34432756451633173,0.5548682652607391,0.5740224570808781,-0.637623185665456,-0.5233473707505374,train
1,0.4258895115133605,0.1427432993814295,0.32299372111927815,-0.1550881204243575,,0.5890180965413725,train
2,,0.6036524539083763,0.2888984576436268,-0.41356751098337186,0.2696562528082122,-0.4091470032251661,train
3,0.35962813237855135,-0.06337386588802707,-0.15364932887719968,-0.43871110424027226,0.5536755798634069,-0.13167279848531796,train
4,0.05832931693940635,-0.004403994238870501,0.4546347001865447,0.3031275551585362,,0.30474869307105656,train
5,0.9337472376346025,-0.3732634862830788,-0.38524727807049475,-0.6001827982776047,0.37346463299046073,0.25335035920817894,train
6,,-0.2719098062201387,-0.3027186675946415,0.3806397207592169,,0.36584634779818537,train
7,,0.021255462411010617,-0.054328523502977455,-0.04964928479867009,0.33910065225843483,-0.004333711692971864,train
8,,0.2856337933505435,0.43038668153801374,0.5270869128601987,-0.30414837408794926,0.03916815708845989,train
9,-0.1146249447817207,-0.39224042951711,-0.1768672421247186,0.6182330874016193,-0.2613562202792026,0.27446115484622835,train
10,-0.7235691905938054,-0.1529825875345848,0.05440525902588081,0.21941011234404356,,0.3714897790158165,train
11,0.016343308216352825,0.010583209071427846,0.6203714098472844,0.05984194798308151,-0.46313105185756065,-0.29421232306238587,train
12,,0.4169538713401031,0.26142443588974373,0.46951990404771227,,0.2099173192196977,train
13,,0.5460554641632662,0.9782955256163208,0.3483382034709306,,0.4398052293898671,train
14,,0.1308597476211706,-0.3769837689637211,-0.17305037891094704,,0.10615177276638953,train
15,,0.22166636597681444,0.011345381051172554,0.14779515809485833,-0.6498925826614934,-0.3952124950347575,train
16,-0.2762397592784974,-0.21321844943524193,0.47181332112735697,-0.228727864416443,,0.828123206816165,train
17,0.07687208702268622,0.48582753309719307,-0.30075827369316444,-0.0012845671838936923,-0.16855313938862015,-0.09081808585413631,train
18,0.519473472770254,-0.5756484165873749,0.4157586889331256,0.2800483890052463,-0.1538527660819572,-0.4146050143626496,train
19,,-0.26667907037077637,0.0621422770155203,-0.08096955400506384,,-0.1277862942625927,train
20,-0.36081407350873596,0.1040369869204979,0.1300920951335217,0.6301084407266174,,0.14471560214190904,train
21,1.1049478472483945,-0.10202929616783207,0.1681272979902445,-0.029506560069878618,,-0.2294381852582743,train
22,0.3495498245244816,0.04563423274702927,-0.6338301475192575,-0.4292122262196939,0.18954451681422568,0.5594879400379361,train
23,,1.3090775211652768,0.08340804139262442,-0.6423054942107334,-1.1533558667641755,0.04862875744846057,train
