sample_idx,0,1,2,3,4,5,status
94,0.3126764482504754,0.2628694254043422,-0.2191147110955427,-0.49229429303137096,0.15869099644291634,0.0008594559816035852,train
95,,0.11245665461938942,0.2367883118112091,-0.3727465640289244,0.22376920302038378,-0.538329725470637,train
96,,0.9128061423476562,0.2019464532415547,0.4483190133543161,-0.8217640606436396,-0.2557833271243983,train
97,-0.07394592035762004,-0.47345161989096196,0.42497893969705913,0.9806928865088684,-0.462673482452871,-0.40749239510904767,train
98,0.04612648131008169,0.7107428921967,-0.7035679988399062,-0.010409626511145686,0.8312393041843306,-0.8370758946710998,train
99,-0.35791734253142077,0.047301725940433914,-0.040830830286588904,0.5732787426608433,0.36131605189377813,-0.5885002800522022,train
100,0.21511880407670625,-0.31324242484029985,0.6086108566164836,-0.39004995795897457,-0.29682907113845924,0.17603582609405066,train
101,0.4355152716942987,0.2780112203693985,-0.7446128410859719,0.2958315492128567,-0.3646950033600411,0.1219450580826662,train
102,-0.48466448086667113,0.4123860146798348,-0.2635008676231443,-0.5191380582503228,0.5067014669528471,0.32740900769751957,train
103,-0.27966006751750416,0.7183876346748665,-0.26082327238189296,-0.05324929488542707,0.11207746467884416,-0.246430246469575,train
104,0.4281269218811722,-0.033669650964981146,0.0081148617620041,0.8284680101101073,-0.26594540798120686,-0.9326174280574697,train
105,0.6779136713046652,1.1336988739233111,-0.2694322458619228,-1.0699230283330639,-0.1742229976879628,-0.2566782996488781,train
106,,-0.5966057495289407,0.14763688016273757,0.08952632274311811,-0.8522229092045404,0.28139732451400823,train
107,0.7821604582020455,-0.05413020572917038,-0.3818216707081119,-0.3067160055021294,,-0.9263909732488809,train
108,0.08493348723095279,-0.17422216466794818,0.9123084480023479,-0.1398110901398992,,-0.5209906599749352,train
109,0.20771745200821023,0.07398013710789864,-0.5072735348646322,-0.040151465043280266,0.5638462275521253,-0.2658397410036082,train
110,-0.5993695840417939,0.20769705415336293,-0.30951139649988546,-0.052846339474313275,,-0.5581608165151004,train
111,-0.4933829670022958,0.5193970715588295,-0.04200079410960078,-1.0626416645698775,0.6158666188641061,0.44048127025745043,train
112,,-0.8037184482338977,0.21842359069837763,-0.07149819633167181,1.0081004870523744,0.0015420977216096254,train
113,0.22270412381170435,-0.04224570497263058,0.4464092107072518,0.291145251966487,,-0.2385565932602946,train
